draft_year,draft_round,selection,team,firstname,lastname,ilkid,draft_from,leag
1951,4,3,INI,Bill,Tosheff,TosheBi01,Indiana,N
1951,4,4,FtW,Herb,Hargett,NULL,Mississippi State,N
1951,4,5,Syr,Paul,Horvath,NULL,North Carolina State,N
1951,4,6,NYK,Lloyd,Sandstrom,NULL,St. Thomas,N
1951,4,7,Bos,Bob,Barnett,NULL,Evansville,N
1951,4,8,ROC,Elmer,Behnke,BehnkEl01,Bradley,N
1951,4,9,PH1,Jud,Milhon,NULL,Ohio Wesleyan,N
1951,4,10,MIE,Gale,McArthur,NULL,Oklahoma A&M,N
1951,5,1,ba1,Leroy,Ishman,NULL,American,N
1951,5,2,TRI,Bob,Sakel,NULL,Evansville,N
1951,5,3,INI,Bob,Pierce,NULL,Nebraska,N
1951,5,4,FtW,Leo,Johnson,NULL,Arizona,N
1951,5,5,Syr,Glen,Anderson,NULL,Colorado A&M,N
1951,5,6,NYK,Tom,Smith,SmithTo02,St. Peter's,N
1951,5,7,Bos,Rip,Gish,NULL,Western Kentucky,N
1951,5,8,ROC,Dan,Bagley,NULL,Notre Dame,N
1951,5,9,PH1,Mike,Kearns,KearnMi01,Princeton,N
1951,5,10,MIE,Leo,Vander Kuy,NULL,Michigan,N
1951,6,1,ba1,Glen,Duggins,NULL,Utah,N
1951,6,2,TRI,John,Rennicke,RenniJo01,Drake,N
1951,6,3,INI,Marv,Johnson,NULL,Wheaton,N
1951,6,4,FtW,Frank,Clasbeek,NULL,Iowa,N
1951,6,5,Syr,Bob,Wheeler,NULL,Idaho,N
1951,6,6,NYK,Al,McGuire,McGuiAl01,St. John's,N
1951,6,7,Bos,Jim,Luisi,LuisiJi01,St. Francis (NY),N
1951,6,8,ROC,Jim,Ove,NULL,Valparaiso,N
1951,6,9,PH1,Bob,Swails,NULL,Indiana Central,N
1951,6,10,MIE,Deward,Dopson,NULL,Arkansas Polytechnic,N
1951,7,1,ba1,Tom,Riach,NULL,Southern California,N
1951,7,2,TRI,Bob,Ambler,NULL,Arkansas,N
1951,7,3,INI,Ted,Beach,NULL,Illinois,N
1951,7,4,FtW,Jim,Ramstead,NULL,Stanford,N
1951,7,5,Syr,Roy,Reardon,NULL,St. Francis (NY),N
1951,7,6,NYK,Sid,Ryen,NULL,Denver,N
1951,7,7,Bos,John,Azary,NULL,Columbia,N
1951,7,8,ROC,John,Brown,NULL,Southern Methodist,N
1951,7,9,PH1,George,Dempsey,DempsGe01,King's,N
1951,7,10,MIE,Ed,Head,NULL,Kansas State,N
1951,8,1,ba1,Bill,Harper,NULL,Oregon State,N
1951,8,2,TRI,Aaron,Preece,NULL,Bradley,N
1951,8,3,INI,George,Kelly,NULL,Vanderbilt,N
1951,8,4,FtW,John,Manning,NULL,Duquesne,N
1951,8,5,Syr,Tom,Jockle,NULL,Syracuse,N
1951,8,6,Bos,Hugo,Kappler,NULL,North Carolina,N
1951,8,7,ROC,George,Davidson,NULL,Lafayette,N
1951,8,8,PH1,Jim,Phelan,PhelaJi01,La Salle,N
1951,9,1,ba1,Bob,Crowe,NULL,San Jose State,N
1951,9,2,TRI,Wayne,Tucker,NULL,Colorado,N
1951,9,3,Syr,Ray,Kirkwasser,NULL,Ithaca,N
1951,9,4,PH1,Hugh,Faulkner,NULL,Pepperdine,N
1951,10,1,ba1,Dan,Torrey,NULL,Oregon State,N
1951,10,2,TRI,John,DeWitt,NULL,Texas A&M,N
1951,10,3,PH1,Paul,Gerwin,NULL,Cornell,N
1951,11,1,ba1,Clem,Pavilonis,NULL,DePaul,N
1951,12,1,ba1,John,Burke,NULL,Springfield (MA),N
1952,0,0,ba1,Blaine,Denning,DenniBl01,Lawrence,N
1952,0,0,ba1,Chuck,Grisgby,NULL,Dayton,N
1952,0,0,ba1,Frank,Guisness,NULL,Washington,N
1952,0,0,ba1,Bill,Lea,NULL,SW Missouri,N
1952,0,0,ba1,Art,Press,NULL,Western Maryland,N
1952,0,0,ba1,Bob,Priddy,PriddBo01,New Mexico A&M,N
1952,0,0,ba1,Benny,Purcell,NULL,Murray State,N
1952,0,0,ba1,Bud,Penwell,NULL,Oklahoma City,N
1952,0,0,ba1,Mike,Magula,NULL,Youngstown,N
1952,0,0,ba1,Bud,Peterson,NULL,Oregon,N
1952,0,0,ba1,Jim,Walsh,WalshJi01,Stanford,N
1952,0,0,FTW,Bill,Carlson,NULL,Fordham,N
1952,0,0,FTW,Hal,Cerra,NULL,Duquesne,N
1952,0,0,FTW,Bob,Clifton,NULL,Iowa,N
1952,0,0,FTW,Leo,Corkery,NULL,St. Bonaventure,N
1952,0,0,FTW,Don,Meineke,MeineDo01,Dayton,N
1952,0,0,FTW,Lee,Terrill,NULL,North Carolina State,N
1952,0,0,FTW,Jim,Ramstead,NULL,Stanford,N
1952,0,0,INI,Jay,Handlan,NULL,Washington & Lee,N
1952,0,0,INI,Bill,Harrell,NULL,Siena,N
1952,0,0,INI,Jim,Hoverder,NULL,Central Missouri State,N
1952,0,0,INI,Gene,Rhodes,RhodeGe01,Western Kentucky,N
1952,0,0,INI,Dale,Toft,NULL,Denver,N
1952,0,0,INI,Lucian,Whitaker,WhitaLu01,Kentucky,N
1952,0,0,INI,Bob,Zawoluk,ZawolBo01,St. John's,N
1952,0,0,INI,Gordon,Stauffer,NULL,Michigan State,N
1952,0,0,MI1,Pete,Brewster,NULL,Purdue,N
1952,0,0,MI1,Roger,Johnson,NULL,Arizona,N
1952,0,0,MI1,Ed,Miller,MilleEd01,Syracuse,N
1952,0,0,MI1,George,McLeod,McLeoGe01,Texas Christian,N
1952,0,0,MI1,Ab,Nicholas,NULL,Wisconsin,N
1952,0,0,MI1,Dick,Retherford,NULL,Baldwin-Wallace,N
1952,0,0,MI1,John,Snee,NULL,Clemson,N
1952,0,0,MI1,Jim,Tackett,NULL,New Mexico,N
1952,0,0,MI1,Coyt,Vance,NULL,Mississippi State,N
1952,0,0,MI1,Bob,Watson,WatsoBo01,Kentucky,N
1952,0,0,MIE,Tom,Ackerman,NULL,West Liberty,N
1952,0,0,MIE,Jim,Bishop,NULL,Mississippi Southern,N
1952,0,0,MIE,Rod,Fletcher,NULL,Illinois,N
1952,0,0,MIE,Cliff,Haag,NULL,Wyoming,N
1952,0,0,MIE,Jim,Holstein,HolstJi01,Cincinnati,N
1952,0,0,MIE,Bob,Holt,NULL,Tulane,N
1952,0,0,MIE,Tom,Katsimpalis,NULL,Eastern Illinois,N
1952,0,0,MIE,Dick,Means,NULL,Minnesota,N
1952,0,0,MIE,Dwight,Morrison,MorriDw01,Southern California,N
1952,0,0,MIE,Carl,McNulty,McNulCa01,Purdue,N
1952,0,0,MIE,Ed,Ramiraz,NULL,Centenary,N
1952,0,0,MIE,Don,Schneider,NULL,Arizona,N
1952,0,0,MIE,Gene,Smith,NULL,Xavier (OH),N
1952,0,0,MIE,Gene,Smith,NULL,Huron,N
1952,0,0,MIE,Homer,Spain,NULL,Union (TN),N
1952,0,0,MIE,John,Wallesea,NULL,Memphis State,N
1952,0,0,NYK,Roy,Belliveau,NULL,Seton Hall,N
1952,0,0,NYK,Dick,Bunt,BuntDi01 ,New York University,N
1952,0,0,NYK,Bert,Cook,CookBe01 ,Utah State,N
1952,0,0,NYK,Ben,Gibson,NULL,St. Mary's (CA),N
1952,0,0,NYK,Bud,Julian,NULL,SW Missouri State,N
1952,0,0,NYK,Paul,Sullivan,NULL,Alabama,N
1952,0,0,NYK,Dick,Surhoff,SurhoDi01,Long Island,N
1952,0,0,PHI,Tom,Brennan,NULL,Villanova,N
1952,0,0,PHI,Bob,Brown,BrownBo01,Louisville,N
1952,0,0,PHI,Burr,Carlson,NULL,Connecticut,N
1952,0,0,PHI,Nick,Kladis,NULL,Loyola (IL),N
1952,0,0,PHI,Newt,Jones,NULL,La Salle,N
1952,0,0,PHI,Moe,Radovich,RadovMo01,Wyoming,N
1952,0,0,PHI,Don,Scanlon,NULL,Pennsylvania,N
1952,0,0,PHI,Glenn,Smith,NULL,Utah,N
1952,0,0,PHI,Ben,Stewart,NULL,Villanova,N
1952,0,0,SYR,Jim,Brasco,BrascJi01,New York University,N
1952,0,0,SYR,Bud,Donnelly,NULL,La Salle,N
1952,0,0,SYR,Jim,Kennedy,NULL,Duquesne,N
1952,0,0,SYR,Ken,McBride,McBriKe01,Maryland State,N
1952,0,0,SYR,Harry,Moore,NULL,West Virginia,N
1952,0,0,SYR,Bob,Roche,NULL,Syracuse,N
1952,0,0,ROC,Bryant,Ivey,NULL,Alabama,N
1952,0,0,ROC,Leroy,Leslie,NULL,Notre Dame,N
1952,0,0,ROC,Ronnie,MacGilvray,MacGiRo01,St. John's,N
1952,0,0,ROC,Jewell,McDowell,NULL,Texas A&M,N
1952,0,0,ROC,Jack,McMahon,McMahJa01,St. John's,N
1952,0,0,ROC,Sam,Miranda,NULL,Indiana,N
1952,0,0,ROC,Jerry,Romney,NULL,Brigham Young,N
1952,0,0,ROC,Ray,Royce,NULL,Houston,N
1952,0,0,ROC,Arnold,Smith,NULL,CCNY,N
1952,0,0,ROC,Ray,Sonnenberg,NULL,St. Louis,N
1952,0,0,ROC,Ray,Steiner,NULL,St. Louis,N
1952,0,0,ROC,Bob,Whitmer,NULL,Florida State,N
1952,1,0,ROC,Chuck,Darling,NULL,Iowa,N
1952,1,0,SYR,Bob,Luchmueller,NULL,Lousiville,N
1952,1,0,PHI,Bill,Mlkvy,MlkvyBi01,Temple,N
1952,1,0,NYK,Ralph,Polson,PolsoRa01,Whitworth,N
1952,1,0,MI1,Mark,Workman,WorkmMa01,West Virginia,N
1952,1,0,MIE,Clyde,Lovellette,LovelCl01,Kansas,N
1952,1,0,INI,Joe,Dean,NULL,Louisiana State,N
1952,1,0,FTW,Dick,Groat,GroatDi01,Duke,N
1952,1,0,ba1,Jim,Baechtold,BaechJi01,Eastern Kentucky,N
1952,1,0,Bos,Bill,Stauffer,NULL,Missouri,N
1952,2,0,Bos,Jim,Iverson,NULL,Kansas State,N
1952,2,0,PHI,Walt,Davis,DavisWa01,Texas A&M,N
1952,3,0,Bos,JC,Maze,NULL,SW Texas,N
1952,4,0,Bos,Herm,Hedderick,HeddeHe01,Canisius,N
1952,5,0,Bos,Don,Johnson,NULL,Oklahoma State,N
1952,6,0,Bos,Jim,Buchanan,NULL,Nebraska,N
1952,7,0,Bos,Fred,Eydt,NULL,Cornell,N
1952,8,0,Bos,Gordon,Mungier,NULL,Spring Hill,N
1952,9,0,Bos,Jim,Dilling,NULL,Holy Cross,N
1952,10,0,Bos,Gene,Conley,ConleGe01,Washington State,N
1953,0,0,ba1,Bob,Speight,NULL,North Carolina State,N
1953,0,0,ba1,Bob,Peterson,PeterBo01,Oregon,N
1953,0,0,ba1,Bill,Schyman,NULL,DePaul,N
1953,0,0,ba1,Paul,Nolen,NolenPa01,Texas Tech,N
1953,0,0,ba1,Elmer,Tolson,NULL,Eastern Kentucky,N
1953,0,0,ba1,Herman,Sledzik,NULL,Penn State,N
1953,0,0,ba1,Connie,Rea,ReaCo01  ,Centenary,N
1953,0,0,ba1,Dennis,Murphy,NULL,Georgetown,N
1953,0,0,ba1,Jack,Carby,NULL,Kansas State,N
1953,0,0,ba1,Bob,Emmercik,NULL,Clarion State,N
1953,0,0,ba1,Russ,Johnson,NULL,None,N
1953,0,0,ba1,Don,Stemmerich,NULL,None,N
1953,0,0,ba1,Bob,Kraback,NULL,None,N
1953,0,0,ba1,Joe,Piorkowski,NULL,None,N
1953,0,0,ba1,Edward,Walsh,NULL,None,N
1953,0,0,FTW,George,Glasgow,NULL,Fairleigh Dickinson,N
1953,0,0,FTW,Jim,Bredar,NULL,Illinois,N
1953,0,0,FTW,Jim,Bingham,NULL,Eastern Kentucky,N
1953,0,0,FTW,Mike,Bodnar,NULL,St. Bonaventure,N
1953,0,0,FTW,Norb,Lewinski,NULL,Notre Dame,N
1953,0,0,FTW,William,Hagan,NULL,Siena,N
1953,0,0,FTW,Dean,Kelley,NULL,Kansas,N
1953,0,0,FTW,Dick,White,NULL,Eastern Kentucky,N
1953,0,0,MI1,Bill,Bolger,BolgeBi01,Georgetown,N
1953,0,0,MI1,Irv,Bemoras,BemorIr01,Illinois,N
1953,0,0,MI1,Gene,Dyker,DykerGe01,DePaul,N
1953,0,0,MI1,Joe,Cipriano,NULL,Washington,N
1953,0,0,MI1,John,OBrien,NULL,Seattle,N
1953,0,0,MI1,Eddie,OBrien,NULL,Seattle,N
1953,0,0,MI1,Darrell,Tucker,NULL,Utah State,N
1953,0,0,MI1,Paul,Brandt,NULL,Columbia,N
1953,0,0,MI1,Bob,Rousey,NULL,Kansas State,N
1953,0,0,MIE,Ron,Feiereisel,FeierRo01,DePaul,N
1953,0,0,MIE,Hartly,Kruger,NULL,Idaho,N
1953,0,0,MIE,Ken,Flowers,NULL,Southern California,N
1953,0,0,MIE,Zippy,Morocco,NULL,Georgia,N
1953,0,0,MIE,Pete,Silas,NULL,Georgia Tech,N
1953,0,0,MIE,Lloyd,Olmstead,NULL,Cornell (IA),N
1953,0,0,MIE,Joe,Richey,NULL,Brigham Young,N
1953,0,0,MIE,Hank,Budde,NULL,Xavier (OH),N
1953,0,0,MIE,Walt,Kearns,NULL,Arkansas,N
1953,0,0,MIE,Bill,Chambers,NULL,William & Mary,N
1953,0,0,MIE,Harold,Christensen,NULL,Brigham Young,N
1953,0,0,MIE,Bob,Gelle,NULL,Minnesota,N
1953,0,0,MIE,Lloyd,Thorgaard,NULL,Hamline,N
1953,0,0,MIE,Bob,Gussner,NULL,Hamline,N
1953,0,0,MIE,Chuck,Wolfe,NULL,North Dakota,N
1953,0,0,MIE,Doug,Atkins,NULL,Tennessee,N
1953,0,0,MIE,Roger,Kuss,NULL,River Falls State,N
1953,0,0,PHI,Jack,George,GeorgJa01,La Salle,N
1953,0,0,NYK,Joe,Smyth,SmythJo01,Niagara,N
1953,0,0,NYK,Allan,Schutts,NULL,Springfield,N
1953,0,0,NYK,Richard,Atha,AthaRi01 ,Indiana State,N
1953,0,0,NYK,Forrest,Hamilton,NULL,SW Missouri State,N
1953,0,0,NYK,Richard,Prater,NULL,Kentucky,N
1953,0,0,NYK,Bob,Matheny,NULL,California,N
1953,0,0,NYK,Larry,OConnor,NULL,Canisius,N
1953,0,0,NYK,Delmer,Diercks,NULL,Iowa State,N
1953,0,0,SYR,Dick,Knostman,NULL,Kansas State,N
1953,0,0,SYR,Bill,Kenville,KenviBi01,St. Bonaventure,N
1953,0,0,SYR,Andy,McGowan,NULL,Manhattan,N
1953,0,0,SYR,Warren,Shackelford,NULL,Tulsa,N
1953,0,0,SYR,Bill,Jenkins,NULL,LeMoyne,N
1953,0,0,SYR,Bill,Hull,NULL,Utah State,N
1953,0,0,SYR,Joe,Hughes,NULL,Denver,N
1953,0,0,SYR,Gerald,Nappy,NULL,Georgetown,N
1953,0,0,SYR,Al,Bailey,NULL,Duquesne,N
1953,0,0,SYR,Glen,Dille,NULL,Tulsa,N
1953,0,0,SYR,Garrett,Beshear,NULL,Murray State,N
1953,0,0,ROC,Norman,Swanson,SwansNo01,Detroit,N
1953,0,0,ROC,Frank,Reddout,ReddoFr01,Syracuse,N
1953,0,0,ROC,Will,Walls,NULL,Miami (OH),N
1953,0,0,ROC,Hugh,Beins,NULL,Georgetown,N
1953,0,0,ROC,Kendall,Sheets,NULL,Oklahoma A&M,N
1953,0,0,ROC,Jim,Scottie,NULL,West Virginia,N
1953,0,0,ROC,Dick,Gross,NULL,Wheaton,N
1953,0,0,ROC,Jim,Gerber,NULL,Bowling Green,N
1953,0,0,ROC,Will,Bales,NULL,Eastern Kentucky,N
1953,0,0,ROC,Bill,Edwards,NULL,St. Bonaventure,N
1953,0,0,ROC,Bob,Goss,NULL,North Carolina State,N
1953,0,0,ROC,Paul,Smaagard,NULL,Hamline,N
1953,0,0,ROC,Ken,Sears,SearsKe01,Santa Clara,N
1953,0,0,ROC,John,Kurz,NULL,Loyola (CA),N
1953,0,0,ROC,Ed,Kohl,NULL,Regis,N
1953,0,0,ROC,Gene,Lambert,NULL,Arkansas,N
1953,0,0,ROC,Tex,Silverman,NULL,Nick McGuire,N
1953,1,0,ROC,Richie,Regan,ReganRi01,Seton Hall,N
1953,1,0,SYR,James,Neal,NealJi01 ,Wofford,N
1953,1,0,NYK,Walter,Dukes,DukesWa01,Seton Hall,N
1953,1,0,PHI,Ernie,Beck,BeckEr01 ,Pennsylvania,N
1953,1,0,MI1,Bob,Houbregs,HoubrBo01,Washington,N
1953,1,0,MIE,Jim,Fritsche,FritsJi01,Hamline,N
1953,1,0,FTW,Jack,Molinas,MolinJa01,Columbia,N
1953,1,0,BOS,Frank,Ramsey,RamseFr01,Kentucky,N
1953,1,0,ba1,Ray,Felix,FelixRa01,Long Island,N
1953,2,0,BOS,Chet,Noe,NULL,Oregon,N
1953,2,0,PHI,Larry,Hennessy,HenneLa01,Villanova,N
1953,2,0,NYK,Buddy,Ackerman,ACKERDO01,Long Island,N
1953,3,0,NYK,Neil,Gordon,NULL,Furman,N
1953,3,0,PHI,Norm,Grekin,GrekiNo01,La Salle,N
1953,3,0,BOS,Cliff,Hagan,HaganCl01,Kentucky,N
1953,4,0,BOS,Earle,Markey,NULL,Holy Cross,N
1953,4,0,PHI,Fred,Ihle,NULL,La Salle,N
1953,4,0,NYK,Thomas,Bishop,NULL,Mississippi Southern,N
1953,5,0,NYK,Robert,Santini,SantiBo01,Iona,N
1953,5,0,PHI,Eddie,Solomon,NULL,West Virginia Tech,N
1953,5,0,BOS,John,Holup,NULL,George Washington,N
1953,6,0,BOS,Vernon,Stokes,NULL,St. Francis (NY),N
1953,6,0,PHI,Don,Eby,NULL,Southern California,N
1953,7,0,PHI,Bob,Marske,NULL,South Dakota,N
1953,7,0,BOS,Lou,Tsioropoulos,TsiorLo01,Kentucky,N
1953,8,0,BOS,Ted,Lallier,NULL,Colby,N
1953,8,0,PHI,Bill,Dodd,NULL,Colgate,N
1953,9,0,PHI,Bob,Sassone,NULL,St. Bonaventure,N
1953,9,0,BOS,Lewis,Gilcrease,NULL,SW Texas,N
1953,10,0,BOS,Tom,Lillis,NULL,St. Louis,N
1953,10,0,PHI,Toar,Hester,NULL,Centenary,N
1953,11,0,PHI,John,Doogan,NULL,St. Joseph's (PA),N
1953,11,0,BOS,Gil,Reich,NULL,Kansas,N
1953,12,0,BOS,Jim,Dogerty,NULL,Whitworth,N
1953,12,0,PHI,Charles,Duffley,NULL,St. Anselm's,N
1954,1,1,ba1,Frank,Selvy,SelvyFr01,Furman,N
1954,1,2,MI1,Bob,Pettit,PettiBo01,Louisiana State,N
1954,1,3,PH1,Gene,Shue,ShueGe01 ,Maryland,N
1954,1,4,FtW,Dick,Rosenthal,RosenDi01,Notre Dame,N
1954,1,5,Bos,Togo,Palazzi,PalazTo01,Holy Cross,N
1954,1,6,Syr,John,Kerr,KerrJo01 ,Illinois,N
1954,1,7,ROC,Tom,Marshall,MarshTo01,Western Kentucky,N
1954,1,8,NYK,Jack,Turner,TurneJa01,Western Kentucky,N
1954,1,9,MIE,Ed,Kalafat,KalafEd01,Minnesota,N
1954,2,1,ba1,Bob,Leonard,LeonaBo01,Indiana,N
1954,2,2,MI1,Bob,Mattick,NULL,Oklahoma State,N
1954,2,3,PH1,Larry,Costello,CosteLa01,Niagara,N
1954,2,4,FtW,Arnold,Short,NULL,Oklahoma City,N
1954,2,5,Bos,Dwight,Morrison,MorriDw01,Idaho,N
1954,2,6,Syr,Dick,Farley,FarleDi01,Indiana,N
1954,2,7,ROC,Boris,Nachamkin,NachaBo01,New York University,N
1954,2,8,NYK,Richie,Guerin,NULL,Iona,N
1954,2,9,MIE,Al,Bianchi,BiancAl01,Bowling Green,N
1954,3,1,ba1,Werner,Killen,NULL,Lawrence,N
1954,3,2,MI1,Walt,Walowac,NULL,Marshall,N
1954,3,3,PH1,Ben,Peters,NULL,St. Benedict,N
1954,3,4,FtW,BH,Born,NULL,Kansas,N
1954,3,5,Bos,Henry,Daubenschmidt,NULL,St. Francis (NY),N
1954,3,6,Syr,Jim,Tucker,TuckeJi01,Duquesne,N
1954,3,7,ROC,Lee,Morton,NULL,Cornell,N
1954,3,8,NYK,Don,Anielak,AnielDo01,SW Missouri,N
1954,3,9,MIE,Don,Lance,NULL,Rice,N
1954,4,1,ba1,Burt,Spice,NULL,Toledo,N
1954,4,2,MI1,Phil,Martin,MartiPh01,Toledo,N
1954,4,3,PH1,Chuck,Noble,NobleCh01,Louisville,N
1954,4,4,FtW,Mel,Thompson,NULL,North Carolina State,N
1954,4,5,Bos,Ron,Perry,NULL,Holy Cross,N
1954,4,6,Syr,Don,McLane,NULL,Duquesne,N
1954,4,7,ROC,Art,Spoelstra,SpoelAr01,Western Kentucky,N
1954,4,8,NYK,Don,Lange,NULL,Navy,N
1954,4,9,MIE,Gene,Schwinger,NULL,Rice,N
1954,5,1,ba1,Lou,Scott,NULL,Indiana,N
1954,5,2,MI1,Paul,Ebert,NULL,Ohio State,N
1954,5,3,PH1,Rudy,D'Emilio,NULL,Duke,N
1954,5,4,FtW,Dutch,Burch,NULL,Pittsburgh,N
1954,5,5,Bos,Troy,Burris,NULL,West Texas,N
1954,5,6,Syr,Paul,Pottenburgh,NULL,Siena,N
1954,5,7,ROC,Bo,Erias,EriasBo01,Niagara,N
1954,5,8,NYK,Jesse,Priscock,NULL,Kansas State,N
1954,5,9,MIE,Buzz,Bennett,NULL,Minnesota,N
1954,6,1,ba1,Bob,Heim,NULL,Xavier (OH),N
1954,6,2,MI1,Bob,Carney,CarneBo01,Bradley,N
1954,6,3,PH1,Len,Winogard,NULL,Brandeis,N
1954,6,4,FtW,Charles,Kraak,NULL,Indiana,N
1954,6,5,Bos,Otto,Krieghauser,NULL,Washington (MO),N
1954,6,6,Syr,Norman,Pott,NULL,Wheaton,N
1954,6,7,ROC,James,Davis,DavisJa01,St. John's,N
1954,6,8,NYK,Ron,Rivers,NULL,Wyoming,N
1954,6,9,MIE,Nick,Revon,NULL,Mississippi Southern,N
1954,7,1,ba1,Joe,Pehanick,NULL,Seattle,N
1954,7,2,MI1,Alan,Kelley,NULL,Kansas,N
1954,7,3,PH1,Bob,Brady,NULL,San Diego State,N
1954,7,4,FtW,Bernie,Janicki,NULL,Duke,N
1954,7,5,Bos,Paul,Estergaard,NULL,Bradley,N
1954,7,6,Syr,Gus,Levett,NULL,Franklin & Marshall,N
1954,7,7,ROC,Bill,Hull,NULL,Utah State,N
1954,7,8,NYK,Solly,Walker,NULL,St. John's,N
1954,7,9,MIE,Dan,Finch,NULL,Vanderbilt,N
1954,8,1,ba1,Harry,Brooks,NULL,Seton Hall,N
1954,8,2,MI1,Dick,Nunneley,NULL,Tulsa,N
1954,8,3,PH1,Bob,Hodges,NULL,East Carolina,N
1954,8,4,FtW,Don,Bielke,BielkDo01,Valparaiso,N
1954,8,5,Bos,Jim,Young,NULL,Santa Clara,N
1954,8,6,Syr,Mel,Besdin,NULL,Syracuse,N
1954,8,7,ROC,Paul,Morrow,NULL,Wisconsin,N
1954,8,8,NYK,Cob,Jarvis,NULL,Mississippi State,N
1954,8,9,MIE,Bob,Hopkins,NULL,Pasadena,N
1954,9,1,ba1,Ron,Goerrs,NULL,Concordia (MO),N
1954,9,2,MI1,Hal,Cervini,NULL,Tulane,N
1954,9,3,PH1,Vince,Leta,NULL,Lycoming,N
1954,9,4,FtW,Joel,Hittleman,NULL,Loyola (MD),N
1954,9,5,Syr,Fletcher,Johnson,NULL,Duquesne,N
1954,9,6,ROC,Roy,Irvin,NULL,Southern California,N
1954,9,7,NYK,Henry,Duckham,NULL,Brooklyn Polytechnic,N
1954,9,8,MIE,Dick,Garmaker,GarmaDi01,Minnesota,N
1954,10,1,ba1,Gary,Shivers,NULL,Houston,N
1954,10,2,MI1,Joe,Bertrand,NULL,Notre Dame,N
1954,10,3,PH1,Bill,Sullivan,NULL,Notre Dame,N
1954,10,4,FtW,Phil,Larson,NULL,Brigham Young,N
1954,10,5,Bos,Tony,Daukas,NULL,Boston College,N
1954,10,6,Syr,Jack,Davidson,NULL,UCLA,N
1954,10,7,ROC,Ed,Parchinski,NULL,Fordham,N
1954,10,8,NYK,John,Clune,NULL,Navy,N
1954,10,9,MIE,John,Blever,NULL,Northwestern,N
1954,11,1,ba1,Elliott,Karver,NULL,George Washington,N
1954,11,2,MI1,Jerry,Domerschick,NULL,CCNY,N
1954,11,3,PH1,Frank,O'Hara,NULL,La Salle,N
1954,11,4,FtW,Forrest,Jackson,NULL,Taylor,N
1954,11,5,Bos,Bill,Johnson,NULL,Nebraska,N
1954,11,7,ROC,John,Paxson,NULL,Dayton,N
1954,11,8,NYK,Bob,Walter,NULL,Oklahoma,N
1954,12,2,MI1,Ron,Weisner,NULL,Wisconsin,N
1954,12,3,PH1,John,Glinski,NULL,None,N
1954,12,8,NYK,Bill,Stickel,NULL,Hastings,N
1954,13,3,PH1,John,Holup,NULL,George Washington,N
1955,0,0,ROC,Bob,Armstrong,ArmstBo01,Michigan State,N
1955,0,0,ROC,Harry,Jorgensen,NULL,Wyoming,N
1955,0,0,ROC,Jerry,Jung,NULL,Kansas State,N
1955,0,0,ROC,Jim,McConnell,NULL,Niagara,N
1955,0,0,ROC,John,Prudhoe,NULL,Louisville,N
1955,0,0,ROC,Art,Quimby,NULL,Connecticut,N
1955,0,0,ROC,Tony,Vlastelica,NULL,Oregon State,N
1955,0,0,SYR,Cliff,Dwyer,NULL,North Carolina State,N
1955,0,0,SYR,Ed,Galvin,NULL,Loyola (LA),N
1955,0,0,SYR,Stan,Glowaski,NULL,Seattle,N
1955,0,0,SYR,Russ,Lawler,NULL,Stanford,N
1955,0,0,SYR,Marty,Satalino,NULL,St. John's,N
1955,0,0,SYR,Ron,Tomsic,NULL,Stanford,N
1955,0,0,MI1,Harvey,Babetch,NULL,Bradley,N
1955,0,0,MI1,Dick,Cable,NULL,Wisconsin,N
1955,0,0,MI1,Lynn,Cole,NULL,Creighton,N
1955,0,0,MI1,Joe,Fitt,NULL,???,N
1955,0,0,MI1,Charles,Hoxie,NULL,Niagara,N
1955,0,0,MI1,Ed,OConnor,NULL,Manhattan,N
1955,0,0,MI1,Bill,Reigel,NULL,McNeese,N
1955,0,0,MI1,Dick,Welsh,NULL,Southern California,N
1955,0,0,MIE,Don,Boldebuck,NULL,Houston,N
1955,0,0,MIE,Don,Bragg,NULL,UCLA,N
1955,0,0,MIE,KC,Jones,JonesKC01,San Francisco,N
1955,0,0,MIE,Jim,Scott,NULL,West Texas,N
1955,0,0,MIE,Bill,Warden,NULL,North Central (IL),N
1955,0,0,MIE,ONeal,Weaver,NULL,Midwestern (TX),N
1955,0,0,FTW,Don,Belcher,NULL,Louisiana State,N
1955,0,0,FTW,Tom,Harrold,NULL,Colorado,N
1955,0,0,FTW,Happy,Mahfouz,NULL,Spring Hill,N
1955,0,0,FTW,Tom,Mock,NULL,Colorado,N
1955,0,0,FTW,Tom,Mixon,NULL,Mercer,N
1955,0,0,FTW,Bob,Reiter,NULL,Missouri,N
1955,0,0,FTW,Ray,Warren,NULL,Texas Christian,N
1955,1,1,MI1,Dick,Ricketts,RickeDi01,Duquesne,N
1955,1,2,ROC,Maurice,Stokes,StokeMa01,St. Francis (PA),N
1955,1,3,PH1,Tom,Gola,GolaTo01 ,La Salle,N
1955,1,4,Bos,Jim,Loscutoff,LoscuJi01,Oregon,N
1955,1,5,NYK,Ken,Sears,SearsKe01,Santa Clara,N
1955,1,6,MIE,Dick,Garmaker,GarmaDi01,Minnesota,N
1955,1,7,Syr,Ed,Conlin,ConliEd01,Fordham,N
1955,1,8,FtW,John,Horan,HoranJo01,Dayton,N
1955,2,1,MI1,Jack,Stephens,StephJa01,Notre Dame,N
